run_id,run_timestamp,paper_id,paper_title,question_id,question,category,pipeline_id,pipeline_name,stage,namespace,answer,faithfulness,answer_relevancy,context_precision,context_recall,ragas_skipped,ragas_errors,retrieval_ms,generation_ms,latency_ms,ragas_ms,error
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q2,What is the size of this dataset?,factual,mmr,MMR,during_retrieval,naive,The size of the dataset is about 1.2GB.,1.0,0.9483588250705582,0.0,0.0,,,768,990,1758,14428,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q2,What is the size of this dataset?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,The size of the dataset is about 1.2GB.,1.0,0.9483423127517053,0.9999999999,1.0,,,4155,911,5066,15739,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q2,What is the size of this dataset?,factual,crag,CRAG,during_retrieval,naive,The size of the dataset is about 1.2GB.,1.0,0.9483601253093278,0.3333333333,1.0,,,4374,1440,5814,12469,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q2,What is the size of this dataset?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,The size of the dataset is about 1.2GB.,1.0,0.9483423127517053,0.49999999995,1.0,,,1576,985,2561,20656,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q2,What is the size of this dataset?,factual,compression,Contextual Compression,post_retrieval,naive,The size of the dataset is about 1.2GB.,1.0,0.9483588250705582,0.49999999995,1.0,,,5588,983,6571,16399,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.3333333333,0.0,,,1846,1238,3084,14321,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q2,What is the size of this dataset?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,The size of the dataset is about 1.2GB.,1.0,0.9483588250705582,0.49999999995,1.0,,,1249,2001,3250,15620,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.9166666666361111,0.0,,,560,908,1468,13072,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,mmr,MMR,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,1326,1063,2389,10306,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.6388888888675925,0.0,,,3408,1343,4751,14257,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.9166666666361111,0.0,,,1665,1617,3282,11539,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,crag,CRAG,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.9999999999666667,0.0,,,5709,1221,6930,11093,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,naive,Naive RAG,baseline,naive,The CORD-NER dataset covers 75 fine-grained named entity types.,1.0,0.8586778620780787,0.9999999999666667,1.0,,,426,842,1268,9086,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.6388888888675925,0.0,,,373,2083,2456,10777,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q3,Do they list all the named entity types present?,factual,compression,Contextual Compression,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.9999999999,0.0,,,4484,1352,5836,15834,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,The CORD-NER dataset covers 75 fine-grained named entity types.,1.0,0.8222640124443266,0.9999999999666667,1.0,,,528,1041,1569,10451,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,The CORD-NER dataset covers 75 fine-grained named entity types.,1.0,0.8586846886282146,0.9999999999666667,1.0,,,2928,910,3838,10848,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,mmr,MMR,during_retrieval,naive,The CORD-NER dataset covers 75 fine-grained named entity types.,1.0,0.8587112029458502,0.9999999999,1.0,,,648,830,1478,12806,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,The CORD-NER dataset covers 75 fine-grained named entity types.,1.0,0.7855412650476593,0.999999999975,1.0,,,1661,834,2495,11308,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,crag,CRAG,during_retrieval,naive,The CORD-NER dataset covers 75 fine-grained named entity types.,1.0,0.8587138387275267,0.99999999995,1.0,,,4800,876,5676,11104,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,compression,Contextual Compression,post_retrieval,naive,The CORD-NER dataset covers 75 fine-grained entity types.,1.0,0.8279307083108849,0.999999999975,1.0,,,1947,791,2738,12048,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.49999999995,0.25,,,924,794,1718,12010,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q4,How many fine-grained named entity types does the CORD-19-NER dataset cover?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,The CORD-NER dataset covers 75 fine-grained named entity types.,1.0,0.7851879476612158,0.9999999999666667,1.0,,,412,3340,3752,10526,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The four annotation sources combined to build the dataset are:

1. Pre-trained NER on 18 general entity types from Spacy.
2. Pre-trained NER on 18 biomedical entity types from SciSpacy.
3. Knowledgebase (KB)-guided NER on 127 biomedical entity types using distantly-supervised NER methods.
4. Seed-guided NER on nine new entity types related to COVID-19 studies using weakly-supervised NER methods.",1.0,0.7156984323681037,0.9999999999,1.0,,,698,2229,2927,12564,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,mmr,MMR,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,953,711,1664,10390,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.49999999995,0.0,,,3566,917,4483,9436,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,1724,1476,3200,13230,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,crag,CRAG,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.25,,,3382,931,4313,11797,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,naive,Naive RAG,baseline,naive,"The weakly-supervised method adds nine new COVID-19-specific entity types, and each requires several (10-20) human-input seed entities.",1.0,0.8189259988264045,0.9999999999,1.0,,,430,1405,1835,10818,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.49999999995,0.25,,,448,1697,2145,10394,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q5,What four annotation sources are combined to build the dataset?,factual,compression,Contextual Compression,post_retrieval,naive,"The four sources combined to build the dataset are:  
1. Pre-trained NER on 18 general entity types from Spacy using the model ""en core web sm"".  
2. Pre-trained NER on 18 biomedical entity types from SciSpacy using the models ""en ner bionlp13cg md"" and ""en ner bc5cdr md"".  
3. Knowledgebase (KB)-guided NER on 127 biomedical entity types with distantly-supervised NER methods.  
4. The fourth source is not explicitly mentioned in the provided context.",1.0,0.0,0.249999999975,0.75,,,3853,2038,5891,14037,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The weakly-supervised method adds nine new entity types specifically related to COVID-19 studies, and it requires several (10-20) human-input seed entities for each new type.",1.0,0.6000457960499846,0.49999999995,1.0,,,453,1773,2226,14956,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,mmr,MMR,during_retrieval,naive,"The weakly-supervised method adds nine new COVID-19-specific entity types, and each requires several (10-20) human-input seed entities.",1.0,0.8189259988264045,0.9999999999,1.0,,,700,1747,2447,13031,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The weakly-supervised method adds nine new COVID-19-specific entity types, and each requires several (10-20) human-input seed entities.",1.0,0.8188965473529799,0.9999999999,1.0,,,4055,1159,5214,12025,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The weakly-supervised method adds nine new COVID-19-specific entity types, and each requires several (10-20) human-input seed entities.",1.0,0.8189259988264045,0.9999999999,1.0,,,2305,1404,3709,11434,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,crag,CRAG,during_retrieval,naive,"The weakly-supervised method adds nine new COVID-19-specific entity types, and each requires several (10-20) human-input seed entities.",1.0,0.8189259988264045,0.9999999999,1.0,,,3045,4063,7108,10916,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,compression,Contextual Compression,post_retrieval,naive,"The weakly-supervised method adds nine new COVID-19-specific entity types, and each requires several (10-20) human-input seed entities.",1.0,0.8188965473529799,0.9999999999,1.0,,,2681,1178,3859,10402,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,The knowledge base used as the input for the distantly-supervised NER method is UMLS.,1.0,0.9802447578536895,0.9999999999,1.0,,,557,2548,3105,12435,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,naive,Naive RAG,baseline,naive,The input knowledge base used for the distantly-supervised NER method is UMLS.,1.0,0.9802447578536895,0.99999999995,1.0,,,432,1301,1733,16089,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,The input knowledge base (KB) used for the distantly-supervised NER method is UMLS.,1.0,0.9802463558884931,0.9999999999,1.0,,,3225,767,3992,11184,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,mmr,MMR,during_retrieval,naive,The input knowledge base (KB) used for the distantly-supervised NER method is UMLS.,1.0,0.9802485292776847,0.9999999999,1.0,,,698,968,1666,10230,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q6,"How many new COVID-19-specific entity types are added by the weakly-supervised method, and how many seed entities does each require?",factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The weakly-supervised method adds nine new COVID-19-specific entity types, and each requires several (10-20) human-input seed entities.",1.0,0.8189259988264045,0.9999999999,1.0,,,334,5590,5924,19796,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,compression,Contextual Compression,post_retrieval,naive,The knowledge base used as the input for the distantly-supervised NER method is UMLS.,1.0,0.9802558574104262,0.9999999999,1.0,,,1951,942,2893,12184,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,crag,CRAG,during_retrieval,naive,The input knowledge base (KB) for the distantly-supervised NER method is UMLS.,1.0,0.9595106865319755,0.9999999999,1.0,,,5054,1150,6204,11897,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,446,956,1402,9526,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,The input knowledge base used for the distantly-supervised NER method is UMLS.,1.0,0.9802509064426511,0.99999999995,1.0,,,404,2594,2998,10319,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q7,What knowledge base is used as the input for the distantly-supervised NER method?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,UMLS is used as the input knowledge base for the distantly-supervised NER method.,1.0,0.7458398300538386,0.7499999999625,1.0,,,1400,1563,2963,22353,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,mmr,MMR,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,688,955,1643,10250,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The corpus documents come from four sources with the following details:

1. Pre-trained NER on 18 general entity types from Spacy.
2. Pre-trained NER on 18 biomedical entity types from SciSpacy.
3. Knowledgebase (KB)-guided NER on 127 biomedical entity types with distantly-supervised NER methods.
4. Seed-guided NER on nine new entity types related to COVID-19 studies with weakly-supervised NER methods.

The context does not specify the number of records from each source.",1.0,0.0,0.0,1.0,,,656,1893,2549,13091,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,3138,1127,4265,12078,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,1721,787,2508,10218,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,crag,CRAG,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,3159,859,4018,10206,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,compression,Contextual Compression,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,2878,812,3690,13139,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q8,"From which four sources do the corpus documents come, and how many records from each?",factual,selfcheck,SelfCheckGPT,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,387,2196,2583,14646,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q9,What is the CORD-19-NER dataset and what need does it address?,synthesis,naive,Naive RAG,baseline,naive,"The CORD-NER dataset is a comprehensive named entity recognition (NER) dataset created from the COVID-19 Open Research Dataset Challenge (CORD-19) corpus, covering 75 fine-grained entity types. It addresses the need for effective annotation of COVID-19 related entities, including common biomedical types and new types specific to COVID-19 studies, which may benefit research on the virus, spreading mechanisms, and potential vaccines.",1.0,0.8154581321812117,0.999999999975,1.0,,,392,1872,2264,14148,
f2d323a5be514efa97b20026defcdc82,2026-07-29T14:04:10.001266+00:00,2003.12218,Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,q9,What is the CORD-19-NER dataset and what need does it address?,synthesis,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The CORD-19-NER dataset is a comprehensive named entity recognition (NER) dataset created from the COVID-19 Open Research Dataset (CORD-19) corpus. It covers 75 fine-grained entity types, including common biomedical entities and new types related to COVID-19 studies. The dataset addresses the critical need for NER methods that can quickly adapt to new COVID-19 related types without requiring much human effort for training data annotation.",1.0,0.938634812819303,0.9999999999666667,1.0,,,477,1828,2305,13850,
