run_id,run_timestamp,paper_id,paper_title,question_id,question,category,pipeline_id,pipeline_name,stage,namespace,answer,faithfulness,answer_relevancy,context_precision,context_recall,ragas_skipped,ragas_errors,retrieval_ms,generation_ms,latency_ms,ragas_ms,error
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q5,What are the architecture and training details of the LSTM language models?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The LSTM language models (LMs) are trained on the English Gigaword corpus, which consists of news data. The best networks consist of two layers with 512 hidden units each and are trained for 2,000,000 steps with a minibatch size of 128. For optimization, the ADAM algorithm is employed. The hyperparameters of all LMs are tuned using perplexity on a held-out part of Gigaword, as it is expected that LM perplexity correlates with the final evaluation performance of WordSLOR and WPSLOR.",1.0,0.8094021575478827,0.249999999975,1.0,,,3666,1987,5653,11043,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q5,What are the architecture and training details of the LSTM language models?,factual,mmr,MMR,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,1291,869,2160,22466,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q5,What are the architecture and training details of the LSTM language models?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The LSTM language models are trained on the English Gigaword corpus, which consists of news data. The best networks consist of two layers with 512 hidden units each and are trained for 2,000,000 steps with a minibatch size of 128. For optimization, the ADAM algorithm is employed. The hyperparameters of all LMs are tuned using perplexity on a held-out part of Gigaword, as it is expected that LM perplexity correlates with the final evaluation performance of WordSLOR and WPSLOR.",1.0,0.8555608384192736,0.3333333333,1.0,,,1905,2463,4368,12482,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q5,What are the architecture and training details of the LSTM language models?,factual,crag,CRAG,during_retrieval,naive,"The LSTM language models (LMs) are trained on the English Gigaword corpus, which consists of a large dataset. More details on LSTM LMs can be found in Sundermeyer et al. (2012).",1.0,0.6638806132070424,0.0,0.0,,,2346,1187,3533,7164,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q5,What are the architecture and training details of the LSTM language models?,factual,compression,Contextual Compression,post_retrieval,naive,"The LSTM language models consist of two layers with 512 hidden units each. They are trained for 2,000,000 steps with a minibatch size of 128, using the ADAM optimization algorithm.",1.0,0.8440615405153501,0.49999999995,1.0,,,2421,1332,3753,6686,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q5,What are the architecture and training details of the LSTM language models?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The LSTM language models are trained on the English Gigaword corpus, which consists of news data. The best networks consist of two layers with 512 hidden units each and are trained for 2,000,000 steps with a minibatch size of 128. For optimization, the ADAM algorithm is employed. The hyperparameters of all LMs are tuned using perplexity on a held-out part of Gigaword.",1.0,0.9730027582034172,0.3333333333,1.0,,,462,3586,4048,10531,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,naive,Naive RAG,baseline,naive,"The dataset used to evaluate the fluency metrics consists of system outputs for the task of compression, with 2955 examples in the test split. Each example has 3 to 5 independent human ratings for fluency, rated on an ordinal scale from 1 (disfluent) to 3 (fluent).",1.0,0.9110255282027541,0.4166666666458333,0.5,,,462,1580,2042,9829,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The dataset used to evaluate the fluency metrics consists of 2955 examples, with 500 examples used for training and development, and the remaining 1955 for testing. The task involves evaluating the fluency of system outputs, specifically focusing on the fluency of generated sentences.",1.0,0.9033305315378874,0.3333333333,0.0,,,1509,1508,3017,9261,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,The dataset used to evaluate the fluency metrics is a benchmark dataset of compressed sentences. The task is referenceless fluency evaluation of natural language generation output at the sentence level.,1.0,0.9239241363340499,0.3333333333,0.0,,,3363,801,4164,9662,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,mmr,MMR,during_retrieval,naive,"The dataset used to evaluate the fluency metrics is the compression dataset by Toutanova et al. (2016), which contains single sentences and two-sentence paragraphs from the Open American National Corpus (OANC) across 4 genres: newswire, letters, journal, and non-fiction. The task involves evaluating the fluency of system-generated outputs.",1.0,0.9472978058217473,0.499999999975,1.0,,,1202,1588,2790,10056,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The dataset used to evaluate the fluency metrics is the compression dataset by Toutanova et al. (2016), which contains single sentences and two-sentence paragraphs from the Open American National Corpus (OANC) across four genres: newswire, letters, journal, and non-fiction. The task involves assessing the performances of WordSLOR and WPSLOR as fluency evaluation metrics.",1.0,0.9335970130367391,0.49999999995,0.5,,,2313,1632,3945,8845,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,crag,CRAG,during_retrieval,naive,"The dataset used to evaluate the fluency metrics consists of compressions, as indicated by the example compressions from the dataset with their fluency scores. The task involves evaluating the fluency of these compressions.",0.6666666666666666,0.9110255282027541,0.9999999999,0.0,,,2730,932,3662,8172,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,compression,Contextual Compression,post_retrieval,naive,"The dataset used to evaluate the fluency metrics is the compression dataset by Toutanova et al. (2016), which contains single sentences and two-sentence paragraphs from the Open American National Corpus (OANC) across 4 genres: newswire, letters, journal, and non-fiction. The task is to evaluate the fluency of natural language generation output.",1.0,0.8492448038410486,0.4499999999775,1.0,,,3398,1662,5060,10160,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q6,What dataset and task are used to evaluate the fluency metrics?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The dataset used to evaluate the fluency metrics consists of system outputs for the task of compression, with 2955 examples in the test split. Each example has 3 to 5 independent human ratings for fluency, rated on an ordinal scale from 1 (disfluent) to 3 (fluent).",1.0,0.9110255282027541,0.4166666666458333,0.5,,,463,3604,4067,8130,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,503,752,1255,9470,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The four compression systems' outputs evaluated are ILP, NAMAS, WordSLOR, and WPSLOR.",0.0,0.9379840007908372,0.9999999999,0.5,,,1943,1085,3028,8278,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.3333333333,1.0,,,3946,905,4851,15025,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,mmr,MMR,during_retrieval,naive,"The four compression systems' outputs evaluated are ILP (extractive), NAMAS (abstractive), SEQ2SEQ (extractive), and T3 (abstractive).",1.0,0.9492522321201701,0.4166666666458333,1.0,,,1505,1018,2523,8625,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.3333333333,1.0,,,3208,756,3964,9016,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,crag,CRAG,during_retrieval,naive,"The four compression systems' outputs evaluated are SEQ2SEQ, T3, ILP, and NAMAS.",0.0,0.9492522321201701,0.3333333333,1.0,,,2523,834,3357,8677,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,compression,Contextual Compression,post_retrieval,naive,"The four compression systems' outputs evaluated are ILP (extractive), NAMAS (abstractive), SEQ2SEQ (extractive), and T3 (abstractive).",1.0,0.9492489762460473,0.5833333333041666,1.0,,,2263,1002,3265,8147,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q7,Which four compression systems' outputs are evaluated?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,472,2672,3144,8167,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q8,What are the vocabulary sizes of the WordPiece-based and word-based language models?,factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,521,965,1486,7555,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q8,What are the vocabulary sizes of the WordPiece-based and word-based language models?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The vocabulary size of the WordPiece-based language model (WPSLOR) is 16,000 tokens, while the vocabulary size of the word-based language model (WordSLOR) is 128,000 tokens.",1.0,0.9896992354801876,0.8333333332916666,1.0,,,1677,1477,3154,7576,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q8,What are the vocabulary sizes of the WordPiece-based and word-based language models?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,5900,671,6571,8382,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q8,What are the vocabulary sizes of the WordPiece-based and word-based language models?,factual,mmr,MMR,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,1387,1058,2445,8938,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q8,What are the vocabulary sizes of the WordPiece-based and word-based language models?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,4356,1094,5450,8449,
2c9c813acc5a4b70b90b2f16a92c99b0,2026-07-08T21:29:51.246658+00:00,1809.08731,"Sentence-Level Fluency Evaluation: References Help, But Can Be Spared!",q8,What are the vocabulary sizes of the WordPiece-based and word-based language models?,factual,crag,CRAG,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,4661,671,5332,8040,
